Date,Open,High,Low,Close,Volume,Symbol,Datetime,Currency
,,,,,BTC-USD,,,INR
2025-07-07 14:00:00+00:00,9304227.069372654,9309924.770703793,9258723.142474651,9279879.240588427,1001947136,BTC,2025-07-07 14:00:00+00:00,INR
2025-07-07 15:00:00+00:00,9281577.009630203,9312973.81020236,9281577.009630203,9286907.391599834,0,BTC,2025-07-07 15:00:00+00:00,INR
2025-07-07 16:00:00+00:00,9287636.241113842,9300026.01295352,9256254.178307593,9256254.178307593,2089676800,BTC,2025-07-07 16:00:00+00:00,INR
2025-07-07 17:00:00+00:00,9256334.566121638,9286573.112273097,9247049.773599446,9254516.461727321,2011275264,BTC,2025-07-07 17:00:00+00:00,INR
2025-07-07 18:00:00+00:00,9255252.010225832,9268921.958004177,9220392.50456369,9261423.784649134,0,BTC,2025-07-07 18:00:00+00:00,INR
2025-07-07 19:00:00+00:00,9261258.319731891,9286441.142278373,9261258.319731891,9272802.679727197,857055232,BTC,2025-07-07 19:00:00+00:00,INR
2025-07-07 20:00:00+00:00,9267584.840697229,9273433.054169,9251438.9482463,9251438.9482463,1749889024,BTC,2025-07-07 20:00:00+00:00,INR
2025-07-07 21:00:00+00:00,9252878.560016155,9279930.399239182,9245730.073652208,9278640.844722211,0,BTC,2025-07-07 21:00:00+00:00,INR
2025-07-07 22:00:00+00:00,9275600.175655961,9275600.175655961,9260534.829405487,9263111.928744078,1044619264,BTC,2025-07-07 22:00:00+00:00,INR
2025-07-07 23:00:00+00:00,9263262.655895412,9286652.830188692,9263150.112955749,9286143.707366407,0,BTC,2025-07-07 23:00:00+00:00,INR
2025-07-08 00:00:00+00:00,9284718.16346401,9305485.685324073,9280803.27692002,9286904.712006032,141615104,BTC,2025-07-08 00:00:00+00:00,INR
2025-07-08 01:00:00+00:00,9289788.394399226,9289788.394399226,9241496.638959229,9241496.638959229,123428864,BTC,2025-07-08 01:00:00+00:00,INR
2025-07-08 02:00:00+00:00,9231946.642502785,9249819.32804823,9211099.080948353,9232403.182880402,0,BTC,2025-07-08 02:00:00+00:00,INR
2025-07-08 03:00:00+00:00,9234455.559629202,9251356.848889947,9231863.497522116,9246291.21511817,2998263808,BTC,2025-07-08 03:00:00+00:00,INR
2025-07-08 04:00:00+00:00,9244630.596983075,9252848.653809011,9235212.525832772,9252714.798335016,42151936,BTC,2025-07-08 04:00:00+00:00,INR
2025-07-08 05:00:00+00:00,9256205.28255111,9274521.784609258,9255636.867087722,9273582.459644437,0,BTC,2025-07-08 05:00:00+00:00,INR
2025-07-08 06:00:00+00:00,9272500.768066406,9286404.234375,9266362.731445312,9279689.145996094,3068370944,BTC,2025-07-08 06:00:00+00:00,INR
2025-07-08 07:00:00+00:00,9277844.155745506,9295676.381991148,9271854.12328422,9292858.724263549,0,BTC,2025-07-08 07:00:00+00:00,INR
2025-07-08 08:00:00+00:00,9299867.916763544,9304558.026110172,9284281.106638432,9284931.505977988,119185408,BTC,2025-07-08 08:00:00+00:00,INR
2025-07-08 09:00:00+00:00,9279329.527738094,9297692.62748003,9274498.084397316,9293414.8218894,1184092160,BTC,2025-07-08 09:00:00+00:00,INR
2025-07-08 10:00:00+00:00,9290647.73000729,9326954.251508594,9287580.138777852,9322985.254217625,0,BTC,2025-07-08 10:00:00+00:00,INR
2025-07-08 11:00:00+00:00,9320757.403716445,9334432.881519198,9315249.076478183,9315720.090977848,0,BTC,2025-07-08 11:00:00+00:00,INR
2025-07-08 12:00:00+00:00,9313137.002920985,9324686.067941785,9307180.532168627,9323475.375964046,0,BTC,2025-07-08 12:00:00+00:00,INR
2025-07-08 13:00:00+00:00,9335454.119553566,9356475.059345245,9313109.748198032,9348793.533196926,0,BTC,2025-07-08 13:00:00+00:00,INR
2025-07-08 14:00:00+00:00,9351006.542750835,9351006.542750835,9284102.639867067,9290419.433308125,1213800448,BTC,2025-07-08 14:00:00+00:00,INR
2025-07-08 15:00:00+00:00,9292463.256276667,9304941.601367056,9280907.124646425,9282443.477353454,846757888,BTC,2025-07-08 15:00:00+00:00,INR
2025-07-08 16:00:00+00:00,9283327.516400218,9304417.205477953,9269115.91899693,9299171.907133818,0,BTC,2025-07-08 16:00:00+00:00,INR
2025-07-08 17:00:00+00:00,9297759.453838646,9351207.65093416,9297759.453838646,9347025.208625793,268922880,BTC,2025-07-08 17:00:00+00:00,INR
2025-07-08 18:00:00+00:00,9344534.198560596,9360441.132777214,9341889.963769555,9360441.132777214,1208188928,BTC,2025-07-08 18:00:00+00:00,INR
2025-07-08 19:00:00+00:00,9358273.771129847,9358445.900902212,9324773.432786822,9325488.07273668,0,BTC,2025-07-08 19:00:00+00:00,INR
2025-07-08 20:00:00+00:00,9325507.495940566,9340282.526206613,9318265.98971951,9318265.98971951,0,BTC,2025-07-08 20:00:00+00:00,INR
2025-07-08 21:00:00+00:00,9316780.44950509,9343078.12803483,9314580.269340813,9335796.4358747,1024057344,BTC,2025-07-08 21:00:00+00:00,INR
2025-07-08 22:00:00+00:00,9337042.869751632,9342518.873716056,9332422.826289475,9338709.916457534,0,BTC,2025-07-08 22:00:00+00:00,INR
2025-07-08 23:00:00+00:00,9339865.93197155,9344753.881694198,9332634.472235262,9341585.220398247,0,BTC,2025-07-08 23:00:00+00:00,INR
2025-07-09 00:00:00+00:00,9340954.970920444,9343362.778436601,9329233.402258337,9341745.29438889,0,BTC,2025-07-09 00:00:00+00:00,INR
2025-07-09 01:00:00+00:00,9341623.397040367,9357857.846660435,9324973.022950888,9327280.365619361,0,BTC,2025-07-09 01:00:00+00:00,INR
2025-07-09 02:00:00+00:00,9327792.806140423,9332900.126456559,9314164.13119322,9314164.13119322,0,BTC,2025-07-09 02:00:00+00:00,INR
2025-07-09 03:00:00+00:00,9330770.067280948,9332742.067447186,9308623.143331647,9311059.459290683,26996736,BTC,2025-07-09 03:00:00+00:00,INR
2025-07-09 04:00:00+00:00,9302862.205251396,9318767.528655112,9299919.43211174,9318304.891729534,242372608,BTC,2025-07-09 04:00:00+00:00,INR
2025-07-09 05:00:00+00:00,9320611.595665634,9348653.022120357,9316687.311751008,9339558.958610117,0,BTC,2025-07-09 05:00:00+00:00,INR
2025-07-09 06:00:00+00:00,9329149.8125,9336449.951171875,9320972.076171875,9334525.265625,0,BTC,2025-07-09 06:00:00+00:00,INR
2025-07-09 07:00:00+00:00,9333306.590915322,9335000.4775393,9318757.518061996,9321870.679401755,1033498624,BTC,2025-07-09 07:00:00+00:00,INR
2025-07-09 08:00:00+00:00,9318286.43248856,9331123.80847013,9316139.057943761,9316636.563178182,0,BTC,2025-07-09 08:00:00+00:00,INR
2025-07-09 09:00:00+00:00,9311585.029336452,9319667.261069655,9304028.226332903,9319063.520032525,134295552,BTC,2025-07-09 09:00:00+00:00,INR
2025-07-09 10:00:00+00:00,9317058.492553532,9329585.30543089,9313647.564339638,9328036.769451499,401002496,BTC,2025-07-09 10:00:00+00:00,INR
2025-07-09 11:00:00+00:00,9331131.586377382,9350704.126984715,9331131.586377382,9346618.118986249,0,BTC,2025-07-09 11:00:00+00:00,INR
2025-07-09 12:00:00+00:00,9343349.70507598,9381607.5992136,9338508.915770173,9367320.110622466,2045018112,BTC,2025-07-09 12:00:00+00:00,INR
2025-07-09 13:00:00+00:00,9365126.932801008,9400126.556622386,9351819.996737242,9351819.996737242,482971648,BTC,2025-07-09 13:00:00+00:00,INR
2025-07-09 14:00:00+00:00,9354048.564580321,9376430.878430307,9301728.140973985,9337050.533244073,0,BTC,2025-07-09 14:00:00+00:00,INR
2025-07-09 15:00:00+00:00,9330703.48407054,9353902.779840946,9324847.942464352,9345992.544814825,2028007424,BTC,2025-07-09 15:00:00+00:00,INR
2025-07-09 16:00:00+00:00,9347936.806829453,9378417.882537603,9346055.457251787,9374512.626477242,0,BTC,2025-07-09 16:00:00+00:00,INR
2025-07-09 17:00:00+00:00,9375052.06716013,9375496.46990633,9343024.282496452,9355836.333355665,0,BTC,2025-07-09 17:00:00+00:00,INR
2025-07-09 18:00:00+00:00,9353181.34274745,9388164.82035911,9351712.236138225,9384758.768635035,1237438464,BTC,2025-07-09 18:00:00+00:00,INR
2025-07-09 19:00:00+00:00,9386318.899617314,9587114.650794387,9385129.55909586,9576170.977825165,6318837760,BTC,2025-07-09 19:00:00+00:00,INR
2025-07-09 20:00:00+00:00,9570489.986071587,9581677.952394962,9484291.243382692,9486737.523408532,3658063872,BTC,2025-07-09 20:00:00+00:00,INR
2025-07-09 21:00:00+00:00,9488493.089074135,9535313.081667185,9485825.941084266,9506670.522513747,2492063744,BTC,2025-07-09 21:00:00+00:00,INR
2025-07-09 22:00:00+00:00,9502506.826743364,9548342.952951193,9502506.826743364,9546053.957687616,63569920,BTC,2025-07-09 22:00:00+00:00,INR
2025-07-09 23:00:00+00:00,9546313.644869566,9558655.47898078,9536984.9852252,9536984.9852252,711135232,BTC,2025-07-09 23:00:00+00:00,INR
2025-07-10 00:00:00+00:00,9536446.553342342,9540299.520800114,9507977.702407837,9507977.702407837,1452277760,BTC,2025-07-10 00:00:00+00:00,INR
2025-07-10 01:00:00+00:00,9506780.760744452,9541866.380793035,9505941.452689648,9539501.7273978,0,BTC,2025-07-10 01:00:00+00:00,INR
2025-07-10 02:00:00+00:00,9525437.151334941,9552147.735070884,9522534.495984554,9526484.75637728,1306034176,BTC,2025-07-10 02:00:00+00:00,INR
2025-07-10 03:00:00+00:00,9522291.973488867,9523765.640191853,9503904.571341813,9510040.614596486,0,BTC,2025-07-10 03:00:00+00:00,INR
2025-07-10 04:00:00+00:00,9510196.406040132,9519030.382664382,9500540.67969811,9516022.87230593,1026629632,BTC,2025-07-10 04:00:00+00:00,INR
2025-07-10 05:00:00+00:00,9512432.038070083,9512432.038070083,9494838.506220102,9508272.412534118,0,BTC,2025-07-10 05:00:00+00:00,INR
2025-07-10 06:00:00+00:00,9514375.23306799,9531277.251329184,9513748.018876076,9528003.43396926,0,BTC,2025-07-10 06:00:00+00:00,INR
2025-07-10 07:00:00+00:00,9525738.406792045,9539649.962106407,9519647.546068251,9523539.170770466,1221574656,BTC,2025-07-10 07:00:00+00:00,INR
2025-07-10 08:00:00+00:00,9531917.212300122,9544707.398491502,9522368.910987139,9533536.146965861,728973312,BTC,2025-07-10 08:00:00+00:00,INR
2025-07-10 09:00:00+00:00,9528007.399956703,9528233.458586216,9508823.850636244,9511851.564884186,4956160,BTC,2025-07-10 09:00:00+00:00,INR
2025-07-10 10:00:00+00:00,9513152.1076262,9517747.844271362,9500152.37505734,9517747.844271362,380301312,BTC,2025-07-10 10:00:00+00:00,INR
2025-07-10 11:00:00+00:00,9522618.960034132,9529322.037998557,9516175.623830438,9517233.335124135,0,BTC,2025-07-10 11:00:00+00:00,INR
2025-07-10 12:00:00+00:00,9516794.798631549,9516794.798631549,9497023.863057733,9503112.325814009,0,BTC,2025-07-10 12:00:00+00:00,INR
2025-07-10 13:00:00+00:00,9505607.575881243,9520056.912277222,9485915.014720201,9493412.89309752,0,BTC,2025-07-10 13:00:00+00:00,INR
2025-07-10 14:00:00+00:00,9495554.164265156,9541733.464875877,9493800.723332942,9535177.644483268,507428864,BTC,2025-07-10 14:00:00+00:00,INR
2025-07-10 15:00:00+00:00,9539070.487659574,9551627.54580617,9526605.824822187,9551627.54580617,192376832,BTC,2025-07-10 15:00:00+00:00,INR
2025-07-10 16:00:00+00:00,9551320.90050459,9663494.162135124,9550414.355224371,9658467.991220355,3790327808,BTC,2025-07-10 16:00:00+00:00,INR
2025-07-10 17:00:00+00:00,9657133.615486622,9754622.718265057,9655740.990536213,9754622.718265057,4786155520,BTC,2025-07-10 17:00:00+00:00,INR
2025-07-10 18:00:00+00:00,9754452.657333612,9754452.657333612,9691748.379878998,9724213.949035406,0,BTC,2025-07-10 18:00:00+00:00,INR
2025-07-10 19:00:00+00:00,9729686.697278023,9746409.578713775,9699628.092879653,9721535.824130774,0,BTC,2025-07-10 19:00:00+00:00,INR
2025-07-10 20:00:00+00:00,9721237.882735133,9738311.598533392,9715465.854034424,9736839.29936707,0,BTC,2025-07-10 20:00:00+00:00,INR
2025-07-10 21:00:00+00:00,9734985.367401838,9992230.646522641,9726092.653656006,9980452.922723293,27653484544,BTC,2025-07-10 21:00:00+00:00,INR
2025-07-10 22:00:00+00:00,9979709.62866211,9979709.62866211,9924638.704007387,9945575.189612031,4316897280,BTC,2025-07-10 22:00:00+00:00,INR
2025-07-10 23:00:00+00:00,9941877.995064259,9947842.91832143,9912654.62483126,9940459.91138947,1717452800,BTC,2025-07-10 23:00:00+00:00,INR
2025-07-11 00:00:00+00:00,9939959.096191764,9943117.981355906,9876802.148618996,9917731.739328861,1103200256,BTC,2025-07-11 00:00:00+00:00,INR
2025-07-11 01:00:00+00:00,9903788.053165197,9941385.992785692,9898379.149261594,9933720.088020444,794124288,BTC,2025-07-11 01:00:00+00:00,INR
2025-07-11 02:00:00+00:00,9941672.502268791,10010128.708010674,9921014.009685993,10003658.696392536,1756708864,BTC,2025-07-11 02:00:00+00:00,INR
2025-07-11 03:00:00+00:00,10012697.027832031,10029268.896484375,9992268.289550781,10026588.596679688,1981349888,BTC,2025-07-11 03:00:00+00:00,INR
2025-07-11 04:00:00+00:00,10037611.417105198,10039742.12845087,10007456.0820055,10037416.19134903,523542528,BTC,2025-07-11 04:00:00+00:00,INR
2025-07-11 05:00:00+00:00,10038894.191117764,10163874.806643486,10038894.191117764,10123807.584410667,6234259456,BTC,2025-07-11 05:00:00+00:00,INR
2025-07-11 06:00:00+00:00,10117458.011758804,10159302.757736206,10099527.039596558,10099952.80212593,1437720576,BTC,2025-07-11 06:00:00+00:00,INR
2025-07-11 07:00:00+00:00,10099688.71312952,10137315.045439005,10085398.110336423,10097029.76239866,7499751424,BTC,2025-07-11 07:00:00+00:00,INR
2025-07-11 08:00:00+00:00,10100636.908328235,10147634.27556932,10100636.908328235,10135036.50347054,1717977088,BTC,2025-07-11 08:00:00+00:00,INR
2025-07-11 09:00:00+00:00,10123941.950461805,10195512.258725584,10119895.075262368,10166025.967317164,2121924608,BTC,2025-07-11 09:00:00+00:00,INR
2025-07-11 10:00:00+00:00,10160030.577106237,10160030.577106237,10116189.657027423,10116621.026334703,1702584320,BTC,2025-07-11 10:00:00+00:00,INR
2025-07-11 11:00:00+00:00,10118372.160084844,10129681.902118921,10085680.366216302,10112190.358666182,1181589504,BTC,2025-07-11 11:00:00+00:00,INR
2025-07-11 12:00:00+00:00,10106501.808758855,10139026.136701584,10097552.426740587,10110756.432997048,2146091008,BTC,2025-07-11 12:00:00+00:00,INR
2025-07-11 13:00:00+00:00,10117510.689901829,10134852.428626299,10063908.586328745,10134852.428626299,845611008,BTC,2025-07-11 13:00:00+00:00,INR
2025-07-11 14:00:00+00:00,10119014.243437886,10131185.928429902,10072406.707352579,10094502.017708302,740802560,BTC,2025-07-11 14:00:00+00:00,INR
2025-07-11 15:00:00+00:00,10110332.129231453,10115491.421665192,10019859.222076416,10033013.775976181,762732544,BTC,2025-07-11 15:00:00+00:00,INR
2025-07-11 16:00:00+00:00,10027341.837911606,10073514.121062279,10006766.98980236,10073514.121062279,0,BTC,2025-07-11 16:00:00+00:00,INR
2025-07-11 17:00:00+00:00,10075740.36306417,10101177.38271892,10066857.381498218,10094343.546538353,0,BTC,2025-07-11 17:00:00+00:00,INR
2025-07-11 18:00:00+00:00,10093352.165881991,10098124.070459068,10065878.700940132,10097059.924346387,0,BTC,2025-07-11 18:00:00+00:00,INR
2025-07-11 19:00:00+00:00,10097325.290757358,10134265.501375437,10076545.626520514,10123979.872481525,0,BTC,2025-07-11 19:00:00+00:00,INR
2025-07-11 20:00:00+00:00,10125521.142040193,10128998.380187988,10101397.592978239,10101397.592978239,514588672,BTC,2025-07-11 20:00:00+00:00,INR
2025-07-11 21:00:00+00:00,10098114.688818276,10115013.034236073,10079770.900601327,10089314.03963828,0,BTC,2025-07-11 21:00:00+00:00,INR
2025-07-11 22:00:00+00:00,10091598.469171107,10093479.488149881,10059643.26039952,10088563.50837493,0,BTC,2025-07-11 22:00:00+00:00,INR
2025-07-11 23:00:00+00:00,10090248.183014274,10095170.19384402,10078478.244523644,10082874.213351846,0,BTC,2025-07-11 23:00:00+00:00,INR
2025-07-12 00:00:00+00:00,10080629.320733786,10088554.126734138,10055553.535131454,10064901.670063376,0,BTC,2025-07-12 00:00:00+00:00,INR
2025-07-12 01:00:00+00:00,10070821.48540306,10097023.738017619,10070821.48540306,10093608.15065217,0,BTC,2025-07-12 01:00:00+00:00,INR
2025-07-12 02:00:00+00:00,10093801.814522803,10105395.512189984,10089379.041006625,10091312.999244153,0,BTC,2025-07-12 02:00:00+00:00,INR
2025-07-12 03:00:00+00:00,10091030.209785998,10111119.653307438,10090130.242387176,10097011.00579083,0,BTC,2025-07-12 03:00:00+00:00,INR
2025-07-12 04:00:00+00:00,10100949.954689026,10112508.136144638,10092816.072122455,10093450.002993107,0,BTC,2025-07-12 04:00:00+00:00,INR
2025-07-12 05:00:00+00:00,10093423.19830513,10099643.896267354,10085959.43293798,10098358.611478865,0,BTC,2025-07-12 05:00:00+00:00,INR
2025-07-12 06:00:00+00:00,10098270.156008542,10123591.87462306,10098109.32788068,10117714.27666694,0,BTC,2025-07-12 06:00:00+00:00,INR
2025-07-12 07:00:00+00:00,10113223.15119642,10126623.48483324,10096148.564955175,10100934.54199344,0,BTC,2025-07-12 07:00:00+00:00,INR
2025-07-12 08:00:00+00:00,10100982.120314598,10113473.104911804,10100982.120314598,10113327.68947953,0,BTC,2025-07-12 08:00:00+00:00,INR
2025-07-12 09:00:00+00:00,10117300.814354897,10140197.37882471,10114342.917036653,10136959.372517109,0,BTC,2025-07-12 09:00:00+00:00,INR
2025-07-12 10:00:00+00:00,10136286.57484889,10136286.57484889,10115173.862363935,10131990.453483403,0,BTC,2025-07-12 10:00:00+00:00,INR
2025-07-12 11:00:00+00:00,10132466.236694992,10132466.236694992,10097536.377675176,10106505.226272225,0,BTC,2025-07-12 11:00:00+00:00,INR
2025-07-12 12:00:00+00:00,10109223.221633077,10110406.648607254,10066176.232976675,10078708.094723046,0,BTC,2025-07-12 12:00:00+00:00,INR
2025-07-12 13:00:00+00:00,10081816.76841116,10084273.418064237,10062158.210248947,10077895.912677348,0,BTC,2025-07-12 13:00:00+00:00,INR
2025-07-12 14:00:00+00:00,10079336.664656103,10099422.087474346,10066806.81326133,10069981.158434987,0,BTC,2025-07-12 14:00:00+00:00,INR
2025-07-12 15:00:00+00:00,10070281.370940328,10075086.781377375,10036835.82151723,10049494.33541429,0,BTC,2025-07-12 15:00:00+00:00,INR
2025-07-12 16:00:00+00:00,10047513.468972802,10070168.121133626,10045102.387289286,10054853.932775259,0,BTC,2025-07-12 16:00:00+00:00,INR
2025-07-12 17:00:00+00:00,10055306.261884868,10081433.46137309,10053560.606580377,10077562.194312036,0,BTC,2025-07-12 17:00:00+00:00,INR
2025-07-12 18:00:00+00:00,10078584.123041153,10079448.574228406,10070990.354937315,10077231.826532722,0,BTC,2025-07-12 18:00:00+00:00,INR
2025-07-12 19:00:00+00:00,10079632.186341047,10092864.320560813,10076626.710701644,10084162.848726332,0,BTC,2025-07-12 19:00:00+00:00,INR
2025-07-12 20:00:00+00:00,10085047.403429568,10085047.403429568,10046013.076563299,10046013.076563299,0,BTC,2025-07-12 20:00:00+00:00,INR
2025-07-12 21:00:00+00:00,10044403.45505029,10084525.382131219,10039699.902427554,10077913.335724533,799371264,BTC,2025-07-12 21:00:00+00:00,INR
2025-07-12 22:00:00+00:00,10082387.708265066,10083197.879959166,10067086.252133489,10071186.029159546,0,BTC,2025-07-12 22:00:00+00:00,INR
2025-07-12 23:00:00+00:00,10071074.119587243,10076232.681788385,10058282.922484696,10071599.491471589,0,BTC,2025-07-12 23:00:00+00:00,INR
2025-07-13 00:00:00+00:00,10075996.13041699,10076095.307762504,10058973.1432001,10065964.475941658,995852288,BTC,2025-07-13 00:00:00+00:00,INR
2025-07-13 01:00:00+00:00,10066478.455833614,10091662.800422251,10064140.416924834,10086200.675129771,0,BTC,2025-07-13 01:00:00+00:00,INR
2025-07-13 02:00:00+00:00,10085987.577860355,10095103.182124078,10073258.701657355,10092509.15844512,0,BTC,2025-07-13 02:00:00+00:00,INR
2025-07-13 03:00:00+00:00,10091733.16272819,10107271.840348363,10089434.660734177,10103675.99145627,1409191936,BTC,2025-07-13 03:00:00+00:00,INR
2025-07-13 04:00:00+00:00,10103255.827972233,10114759.729934692,10099892.50974834,10114395.186178207,0,BTC,2025-07-13 04:00:00+00:00,INR
2025-07-13 05:00:00+00:00,10113976.36292857,10116993.900677562,10098983.160708725,10102640.660383165,320794624,BTC,2025-07-13 05:00:00+00:00,INR
2025-07-13 06:00:00+00:00,10102762.62171346,10122537.110151172,10100704.021676838,10116461.157504022,639631360,BTC,2025-07-13 06:00:00+00:00,INR
2025-07-13 07:00:00+00:00,10115566.551042795,10125580.782470942,10113465.73362261,10120284.846243918,0,BTC,2025-07-13 07:00:00+00:00,INR
2025-07-13 08:00:00+00:00,10121525.903297246,10124180.907641351,10104240.900255382,10106938.121983051,0,BTC,2025-07-13 08:00:00+00:00,INR
2025-07-13 09:00:00+00:00,10116388.114729285,10116388.114729285,10099284.713448465,10102444.986160934,0,BTC,2025-07-13 09:00:00+00:00,INR
2025-07-13 10:00:00+00:00,10101352.695125878,10109885.967543304,10101352.695125878,10103474.286179245,0,BTC,2025-07-13 10:00:00+00:00,INR
2025-07-13 11:00:00+00:00,10103271.24066782,10126860.706321836,10103271.24066782,10124774.631480038,1082335232,BTC,2025-07-13 11:00:00+00:00,INR
2025-07-13 12:00:00+00:00,10127422.93465215,10170948.386988938,10125255.775629222,10162012.37413466,0,BTC,2025-07-13 12:00:00+00:00,INR
2025-07-13 13:00:00+00:00,10161229.007128537,10188484.683980584,10137960.527613044,10178673.498063862,1527615488,BTC,2025-07-13 13:00:00+00:00,INR
2025-07-13 14:00:00+00:00,10179078.918969512,10231405.020486295,10165245.019504666,10186091.025344253,1267732480,BTC,2025-07-13 14:00:00+00:00,INR
2025-07-13 15:00:00+00:00,10188903.507230222,10214936.220193326,10173439.882736385,10184217.377654672,1012142080,BTC,2025-07-13 15:00:00+00:00,INR
2025-07-13 16:00:00+00:00,10183729.532333493,10205290.553224862,10170888.74655819,10177814.407814205,0,BTC,2025-07-13 16:00:00+00:00,INR
2025-07-13 17:00:00+00:00,10171348.446956992,10194895.025110245,10162164.490738928,10183154.57177639,1873559552,BTC,2025-07-13 17:00:00+00:00,INR
2025-07-13 18:00:00+00:00,10183514.42471248,10212442.043977082,10177679.714257121,10208338.246247828,0,BTC,2025-07-13 18:00:00+00:00,INR
2025-07-13 19:00:00+00:00,10208930.629852116,10243229.238470078,10208186.799760759,10214841.063551009,1760329728,BTC,2025-07-13 19:00:00+00:00,INR
2025-07-13 20:00:00+00:00,10209425.176345289,10240935.42729646,10195691.124343157,10221148.876749158,136531968,BTC,2025-07-13 20:00:00+00:00,INR
2025-07-13 21:00:00+00:00,10216478.159869194,10216883.580774844,10173532.358909905,10179026.649827957,497934336,BTC,2025-07-13 21:00:00+00:00,INR
2025-07-13 22:00:00+00:00,10176689.951153576,10192585.80124104,10154415.925562024,10178003.380864441,0,BTC,2025-07-13 22:00:00+00:00,INR
2025-07-13 23:00:00+00:00,10174544.23588103,10223265.10686493,10160255.996954978,10215581.543056369,1108664320,BTC,2025-07-13 23:00:00+00:00,INR
2025-07-14 00:00:00+00:00,10217414.983713984,10246498.070168853,10207278.120838344,10217424.365354776,501055488,BTC,2025-07-14 00:00:00+00:00,INR
2025-07-14 01:00:00+00:00,10217654.19905305,10226828.424196243,10204302.987400174,10219165.366160274,1629515776,BTC,2025-07-14 01:00:00+00:00,INR
2025-07-14 02:00:00+00:00,10222640.467090607,10289785.337727249,10213403.26252085,10271526.121465802,1252917248,BTC,2025-07-14 02:00:00+00:00,INR
2025-07-14 03:00:00+00:00,10291936.715267539,10418968.811633527,10287218.562583327,10385143.740937889,6972633088,BTC,2025-07-14 03:00:00+00:00,INR
2025-07-14 04:00:00+00:00,10377917.857012868,10429605.423524559,10367100.746896327,10429312.053132892,3036774400,BTC,2025-07-14 04:00:00+00:00,INR
2025-07-14 05:00:00+00:00,10437853.065308332,10529871.877872705,10420140.246453524,10526838.92534566,34610356224,BTC,2025-07-14 05:00:00+00:00,INR
2025-07-14 06:00:00+00:00,10531260.647311807,10531260.647311807,10496467.963775396,10497690.527421236,4603215872,BTC,2025-07-14 06:00:00+00:00,INR
2025-07-14 07:00:00+00:00,10495720.136218071,10580984.243131876,10495720.136218071,10555076.377295256,4317732864,BTC,2025-07-14 07:00:00+00:00,INR
2025-07-14 08:00:00+00:00,10556709.98582977,10556709.98582977,10521565.762649119,10543471.9296816,1664081920,BTC,2025-07-14 08:00:00+00:00,INR
2025-07-14 09:00:00+00:00,10539066.755072534,10539066.755072534,10483821.244321823,10486942.04975617,333651968,BTC,2025-07-14 09:00:00+00:00,INR
2025-07-14 10:00:00+00:00,10480389.02407676,10490114.547234356,10454469.511365473,10475735.030975461,536502272,BTC,2025-07-14 10:00:00+00:00,INR
2025-07-14 11:00:00+00:00,10478098.832687378,10478098.832687378,10429369.613200486,10440756.12453711,0,BTC,2025-07-14 11:00:00+00:00,INR
2025-07-14 12:00:00+00:00,10439571.50650692,10474065.535591006,10433983.197166264,10473271.905693054,2177007616,BTC,2025-07-14 12:00:00+00:00,INR
2025-07-14 13:00:00+00:00,10478770.240786314,10489025.238514781,10421778.77927792,10454530.300510526,31477170176,BTC,2025-07-14 13:00:00+00:00,INR
2025-07-14 14:00:00+00:00,10466024.645507336,10481317.923232913,10375736.197173595,10412513.288721442,33049821184,BTC,2025-07-14 14:00:00+00:00,INR
2025-07-14 15:00:00+00:00,10418213.25482136,10418213.25482136,10284910.929615855,10301427.72408092,0,BTC,2025-07-14 15:00:00+00:00,INR
2025-07-14 16:00:00+00:00,10300758.777785897,10339473.037161112,10248075.898888707,10338473.647515535,4751785984,BTC,2025-07-14 16:00:00+00:00,INR
2025-07-14 17:00:00+00:00,10341234.39973563,10360411.512852967,10299884.631309748,10302080.735239565,0,BTC,2025-07-14 17:00:00+00:00,INR
2025-07-14 18:00:00+00:00,10302210.39203322,10331822.525750697,10287976.360199332,10288224.925036907,917569536,BTC,2025-07-14 18:00:00+00:00,INR
2025-07-14 19:00:00+00:00,10286661.204761267,10322241.625368834,10286661.204761267,10302208.161425114,1998405632,BTC,2025-07-14 19:00:00+00:00,INR
2025-07-14 20:00:00+00:00,10307589.283629656,10354123.36400181,10280143.00818175,10347490.989841819,1351483392,BTC,2025-07-14 20:00:00+00:00,INR
2025-07-14 21:00:00+00:00,10337503.809714317,10337503.809714317,10307438.837876558,10336431.883723497,0,BTC,2025-07-14 21:00:00+00:00,INR
2025-07-14 22:00:00+00:00,10324514.430853128,10342552.473669827,10314134.345522225,10322877.661655366,477184000,BTC,2025-07-14 22:00:00+00:00,INR
2025-07-14 23:00:00+00:00,10322781.618161201,10322781.618161201,10297999.038502514,10303110.835943699,0,BTC,2025-07-14 23:00:00+00:00,INR
2025-07-15 00:00:00+00:00,10305351.361471295,10312475.353123426,10258684.345905662,10279774.182578802,0,BTC,2025-07-15 00:00:00+00:00,INR
2025-07-15 01:00:00+00:00,10277961.213369071,10277961.213369071,10203269.3298617,10203269.3298617,0,BTC,2025-07-15 01:00:00+00:00,INR
2025-07-15 02:00:00+00:00,10190410.277731836,10219683.556757927,10142832.71639967,10175109.45118922,4024287232,BTC,2025-07-15 02:00:00+00:00,INR
2025-07-15 03:00:00+00:00,10162524.646093845,10162524.646093845,10059465.660402298,10075703.472111821,0,BTC,2025-07-15 03:00:00+00:00,INR
