Date,Open,High,Low,Close,Volume,Symbol,Currency
,,,,,BTC-USD,,INR
2017-07-24,176152.8385845106,179025.22887581028,173992.74657050148,177581.30658197217,866473984,BTC,INR
2017-07-25,177486.75510406494,178167.74285933375,159687.22865273058,165835.3839796856,1460089984,BTC,INR
2017-07-26,166129.54083003476,168255.6466843579,157946.707306372,163015.45745231025,937404032,BTC,INR
2017-07-27,163352.54015155882,173300.8816986736,162749.63844689168,171914.89426806383,789104000,BTC,INR
2017-07-28,171998.4622540772,185972.81804211438,171998.4622540772,180296.30061887205,1380099968,BTC,INR
2017-07-29,180168.57310053706,180280.2543694824,172837.36455981433,174997.18345959485,803745984,BTC,INR
2017-07-30,174864.95860378444,177056.24319572747,169759.69706091285,176969.5871809572,705942976,BTC,INR
2017-07-31,177188.6112497095,185292.5469424203,174455.0340866763,184376.86152650975,860574976,BTC,INR
2017-08-01,184307.31132974848,187519.99888401479,172387.96703985706,174483.74791048095,1324669952,BTC,INR
2017-08-02,174688.49014253914,176956.07489497587,170938.67666551843,173634.13415381312,1094950016,BTC,INR
2017-08-03,172438.02325088345,179040.73532420956,170883.9092751341,178494.69401889853,804796992,BTC,INR
2017-08-04,178793.01191532053,184678.62391622365,174766.72712221928,184459.4944222737,1002120000,BTC,INR
2017-08-05,184570.32657779008,209563.7629734967,183118.04745061696,207200.59810516797,1945699968,BTC,INR
2017-08-06,207499.9864393901,209772.6909950152,201002.25499055162,204718.3279359974,1105030016,BTC,INR
2017-08-07,204541.96215693653,216313.63294769824,202511.67341060936,215120.54959359765,1482279936,BTC,INR
2017-08-08,215121.48116662912,222438.33374920115,213564.6718596667,218295.11191898212,1752760064,BTC,INR
2017-08-09,217889.39270937257,218039.73839629907,206885.9920481667,212925.0300722951,1468960000,BTC,INR
2017-08-10,213502.47406636272,220632.97143130284,212073.29875004757,216022.2011765195,1515110016,BTC,INR
2017-08-11,216392.1066679526,236012.09912649356,216283.07417426258,234145.6751683727,2021190016,BTC,INR
2017-08-12,234146.30152191967,253342.3465821892,231777.6672898326,249159.87077225,2219589888,BTC,INR
2017-08-13,248860.34850608557,269920.26513377205,247433.90659703873,261253.20753934793,3159089920,BTC,INR
2017-08-14,260559.7655695863,277158.65356419235,255629.36144093983,277158.65356419235,2463089920,BTC,INR
2017-08-15,277681.57436290383,285958.774471499,250676.36726927385,268372.4464782402,3258050048,BTC,INR
2017-08-16,269926.44142985344,281550.98437413573,256693.40938985348,281255.368296206,2272039936,BTC,INR
2017-08-17,281307.85698736086,287740.604965277,272278.55113562196,277923.3906348981,2553359872,BTC,INR
2017-08-18,277574.6342661381,280513.84667891264,257744.1180845797,267065.6444862485,2941710080,BTC,INR
2017-08-19,265597.6367340088,272370.1929305792,254865.25515143573,269189.0184389949,2975820032,BTC,INR
2017-08-20,268907.22037544847,269355.2576703429,261241.12831038237,262382.40890063345,2109769984,BTC,INR
2017-08-21,262101.1747958809,263296.8410498053,255573.12989632785,256415.08030260354,2800890112,BTC,INR
2017-08-22,256524.15127117932,264890.9097030759,235751.87584787607,263079.1181585938,3764239872,BTC,INR
2017-08-23,261931.76993136294,272614.6252764948,261252.75414663367,265936.00505361333,2369819904,BTC,INR
2017-08-24,264827.0828862302,280110.8386805691,264357.26495473087,277441.1927453242,2037750016,BTC,INR
2017-08-25,277452.13331110775,285320.7783240974,275821.17927740514,279935.42826269567,1727970048,BTC,INR
2017-08-26,279964.8818630129,280427.197079882,273398.7300861329,278705.9436855465,1511609984,BTC,INR
2017-08-27,278238.5006656498,282816.3468185663,276457.6834617555,280657.72934648395,1537459968,BTC,INR
2017-08-28,280585.07658679783,281831.7076507285,270357.9521966502,280470.52214437723,1959330048,BTC,INR
2017-08-29,279984.6266213134,295068.8958632313,277619.314430438,292092.4772042893,2486080000,BTC,INR
2017-08-30,292442.7077441141,296036.2164944932,286111.232516706,292118.9307810813,1937849984,BTC,INR
2017-08-31,291449.3274344057,302994.47000605986,291053.3185043689,300905.02855276875,1944930048,BTC,INR
2017-09-01,300498.3979271427,312657.6368196979,299013.7257484887,312657.6368196979,2599079936,BTC,INR
2017-09-02,313259.0577808544,317964.25931662694,285637.63299860805,292637.8896270711,2722139904,BTC,INR
2017-09-03,293053.3169742543,301285.8125022724,282336.5584204048,292905.6767414175,1933190016,BTC,INR
2017-09-04,293935.49621522427,293935.49621522427,263001.28598481417,271189.5189669728,2987330048,BTC,INR
2017-09-05,270721.76028262824,283498.1956477463,255984.19126541354,280213.0025189929,2697969920,BTC,INR
2017-09-06,280539.4023062289,295965.7179546356,280539.4023062289,294675.39249707013,2172100096,BTC,INR
2017-09-07,293775.658706177,297994.26756163687,287514.30831472576,294463.1678885147,1844620032,BTC,INR
2017-09-08,294500.4522552341,298071.4158439636,260608.1639225548,270428.9851427078,2700890112,BTC,INR
2017-09-09,270496.77599572577,275549.45840408094,263097.73694182746,270256.96312093176,1386230016,BTC,INR
2017-09-10,270466.7057094723,271496.30856371485,252669.40538501367,263662.421320444,1679090048,BTC,INR
2017-09-11,263553.6422987133,272452.81873494387,262078.73415590823,266034.1526027173,1557330048,BTC,INR
2017-09-12,266724.932993982,277970.69876313023,261372.37185552064,264289.22565789334,1864530048,BTC,INR
2017-09-13,264395.47566636465,264395.47566636465,242507.87400182337,248437.6153702708,2219409920,BTC,INR
2017-09-14,248469.73115225136,251369.65573938936,202210.0468565412,202279.9222943373,2716310016,BTC,INR
2017-09-15,203133.975767456,239519.47705999762,189040.41002121568,233365.0924126953,4148069888,BTC,INR
2017-09-16,233379.8468093872,244356.13118916005,223759.1656984985,232564.43928095698,1818400000,BTC,INR
2017-09-17,231360.8908773437,235115.88483543694,221055.02310224622,229859.65450820327,1239149952,BTC,INR
2017-09-18,230261.4186426904,261561.04672502354,230261.4186426904,260661.43842491694,1943209984,BTC,INR
2017-09-19,261597.20029822737,262899.4762710091,248438.32923864573,252040.76443439908,1563980032,BTC,INR
2017-09-20,251816.85747196712,259213.12293765508,248047.0166203715,251147.4979746882,1213830016,BTC,INR
2017-09-21,250800.92139328457,251761.95955501497,232297.49581293017,233416.6850574687,1411480064,BTC,INR
2017-09-22,235104.03989588842,243544.53940569982,230276.91723900475,235277.70562870242,1194829952,BTC,INR
2017-09-23,235227.15793658793,247493.58774019033,232937.05479763448,245756.23429359868,928113984,BTC,INR
2017-09-24,245999.24291672185,245999.24291672185,237623.54570640996,238656.50638429634,768014976,BTC,INR
2017-09-25,238901.40858019888,256335.6681690216,238901.40858019888,254766.6082529705,1374210048,BTC,INR
2017-09-26,256388.06014416553,259095.2551582139,252569.39858937636,254034.61279940233,1043740032,BTC,INR
2017-09-27,254403.6192307435,275126.74831230193,253872.98553952016,274513.7729848176,1686880000,BTC,INR
2017-09-28,275016.941975601,280401.7981190644,269288.1115687564,273549.18834034726,1712320000,BTC,INR
2017-09-29,272657.09340552986,275468.21171303093,264007.999418512,272098.2462518737,1367049984,BTC,INR
2017-09-30,272296.94320685416,284866.99894923717,271953.8032036498,283578.0856950134,1207449984,BTC,INR
2017-10-01,283731.01788394153,287828.46440657973,279074.78803577274,287828.46440657973,1208210048,BTC,INR
2017-10-02,287016.9308935739,291876.05294143036,285818.79252073914,287899.02803041413,1431730048,BTC,INR
2017-10-03,289070.2186486274,290644.61183989793,279262.6708488837,283104.50656781346,1288019968,BTC,INR
2017-10-04,282672.9704106599,284828.66228929907,275542.93188646436,276782.4203654453,1116770048,BTC,INR
2017-10-05,275024.6781385839,283656.68356467783,270744.4393257201,281431.06732451916,1161769984,BTC,INR
2017-10-06,281998.03009357303,287789.33393316343,281741.7433344759,285020.5199193023,1069939968,BTC,INR
2017-10-07,284925.3158679046,289785.4030897096,281775.6538076326,288677.5017624907,906928000,BTC,INR
2017-10-08,288858.7715499848,301540.17408190295,287291.7892819457,300649.3953053467,1313869952,BTC,INR
2017-10-09,301855.13467300683,319136.9082929939,298566.7615699768,312157.8711460903,1968739968,BTC,INR
2017-10-10,312433.8476691991,321981.75962749124,311707.10044484586,312811.9619241059,1597139968,BTC,INR
2017-10-11,312445.39814186096,317956.77907469496,309991.10310760885,314874.24108603224,1222279936,BTC,INR
2017-10-12,314914.69386950135,355167.94765645266,314420.43185424805,355167.94765645266,2791610112,BTC,INR
2017-10-13,355421.7485167086,379888.1271936223,353645.3385104276,367328.4056766853,3615480064,BTC,INR
2017-10-14,367089.02497157827,379719.0330084041,363713.81102282926,379334.60099903494,1669030016,BTC,INR
2017-10-15,379605.83772739023,380680.39887849614,356361.64412586764,369343.52941251174,1976039936,BTC,INR
2017-10-16,367832.1834546216,373566.1014313288,358560.6715153828,370291.0520454943,2008070016,BTC,INR
2017-10-17,371449.24355356395,375251.3466334604,354055.4614450075,362646.2287108749,1821570048,BTC,INR
2017-10-18,363848.75475877896,363848.75475877896,334476.3155650906,362996.24849317595,2399269888,BTC,INR
2017-10-19,363167.02376306057,373613.10534754395,359740.69985708594,371282.7134797871,1780540032,BTC,INR
2017-10-20,370482.5991384089,393329.0190602839,365233.12253054976,390170.78267484903,2354429952,BTC,INR
2017-10-21,389219.2710674405,402076.2135463357,387160.48314604163,391478.60406783223,2207099904,BTC,INR
2017-10-22,391807.0251572132,394377.222045064,375949.5125014782,389974.10398328304,2034630016,BTC,INR
2017-10-23,391015.2431488037,395545.8275102079,373207.3318182491,386088.1531829946,2401840128,BTC,INR
2017-10-24,386015.9322248027,386015.9322248027,357963.78997897357,359424.47122181207,2735699968,BTC,INR
2017-10-25,359538.2026139647,374488.91448527575,351291.3146086037,374259.16606113315,1966989952,BTC,INR
2017-10-26,372697.0696144402,387535.6774482429,370963.89777873456,382869.1606414914,1905040000,BTC,INR
2017-10-27,381123.2101383358,386849.99369447306,370081.7519030459,373446.12487045303,1710130048,BTC,INR
2017-10-28,373893.15181301907,379636.11691174284,367521.6615338288,371649.59512773156,1403920000,BTC,INR
2017-10-29,371736.8114342652,404118.8539311066,369807.864311859,397538.7069185637,2859040000,BTC,INR
2017-10-30,396691.1030386314,403187.5339664519,391890.4715994224,397708.29764362425,1772150016,BTC,INR
2017-10-31,397614.89244427904,419558.2190235816,395754.56779919565,419426.5712220557,2311379968,BTC,INR
2017-11-01,416538.17082931474,437642.6002941616,412458.1129149422,437642.6002941616,2870320128,BTC,INR
2017-11-02,437539.6179129109,475598.7261491716,436309.8558760956,456953.27172088623,4653770240,BTC,INR
2017-11-03,457149.239997603,481256.964577809,451693.1524813548,464904.13427844644,3369860096,BTC,INR
2017-11-04,462112.5663427636,483293.2341365889,453521.0866734758,476010.5036980659,2483800064,BTC,INR
2017-11-05,477595.2697320655,491331.2944464013,472994.4437754527,477781.68500572443,2380410112,BTC,INR
2017-11-06,478939.46830159053,481692.15973072127,453326.695180323,454326.18921889365,3111899904,BTC,INR
2017-11-07,453628.3322644308,468498.43081959337,453628.3322644308,461461.90232791007,2326340096,BTC,INR
2017-11-08,465364.43063089997,506746.4955897182,463581.53889191523,486106.9456087239,4602200064,BTC,INR
2017-11-09,483377.46060450375,483377.46060450375,460963.2121936865,463693.3516090661,3226249984,BTC,INR
2017-11-10,466062.9060093835,475046.0329589844,418190.5927027017,429967.343752034,5208249856,BTC,INR
2017-11-11,429997.86094843596,446534.8187966123,403075.79330763966,413040.57788994163,4908680192,BTC,INR
2017-11-12,409002.8228903264,430416.2510766536,358559.0392535627,386564.1501400545,8957349888,BTC,INR
2017-11-13,386938.1586513519,443819.1881703101,380815.6992951259,427418.35944606364,6263249920,BTC,INR
2017-11-14,429372.75331602246,442689.46777067333,422846.58293533325,434232.86458206177,3197110016,BTC,INR
2017-11-15,434002.18611069024,480281.52691841125,434002.18611069024,478534.3375932053,4200880128,BTC,INR
2017-11-16,479038.0335395783,521173.3972087875,469444.49425913393,514913.9929159172,5123809792,BTC,INR
2017-11-17,512131.28104714677,521979.2963825166,493058.661788553,502703.2461258024,4651670016,BTC,INR
2017-11-18,501935.0545057282,514180.2059646696,486690.9117461182,507995.6679997407,3667190016,BTC,INR
2017-11-19,506422.79518002644,528325.5538715422,501732.26032400504,524059.5208259672,3149319936,BTC,INR
2017-11-20,521775.8171276003,541103.9109413326,515953.1922224611,532262.5063712895,3488450048,BTC,INR
2017-11-21,533578.2712612003,542871.6393992007,504770.2270549163,524833.6785755306,4277609984,BTC,INR
2017-11-22,523138.5489825383,537665.1281640083,522977.9422255568,534510.6078129634,3633530112,BTC,INR
2017-11-23,533211.217374213,535479.4955476671,520671.10717942193,520671.10717942193,4225179904,BTC,INR
2017-11-24,521415.36125444993,540798.2309322059,512820.4991175793,533018.3683799878,5058610176,BTC,INR
2017-11-25,532244.67690707,567712.3261690289,528979.5387041755,567712.3261690289,4342060032,BTC,INR
2017-11-26,567590.9244666025,614985.0769749284,566722.3189354241,602561.2997422591,5475579904,BTC,INR
2017-11-27,603671.2776256353,633725.3575591743,603671.2776256353,633725.3575591743,5653320192,BTC,INR
2017-11-28,632961.8755888939,652438.3429375291,627347.7575263381,648127.6899299026,6348819968,BTC,INR
2017-11-29,649690.0154851079,742526.8172429204,618978.4334485233,637518.7214362919,11568799744,BTC,INR
2017-11-30,638143.9242830947,695744.2823562622,592748.2212358937,659195.2982266396,8310689792,BTC,INR
2017-12-01,657803.5278826207,712505.5045065656,625299.1070146114,707919.5595674962,6783119872,BTC,INR
2017-12-02,708093.7205376849,730146.0896620527,703372.352059409,714304.9998980016,5138500096,BTC,INR
2017-12-03,714827.4828085676,764879.0150961652,700592.4532318115,730339.5878538862,6608309760,BTC,INR
2017-12-04,729945.1941868663,751994.3587053716,714875.8533612788,751994.3587053716,6132409856,BTC,INR
2017-12-05,751991.1942237541,774276.072265625,746772.2577927262,766856.3681510612,6895260160,BTC,INR
2017-12-06,767353.123277843,924750.750852406,767353.123277843,919756.6803131104,12656300032,BTC,INR
2017-12-07,920380.2374757528,1154802.6348330975,906909.4767853618,1154802.6348330975,17950699520,BTC,INR
2017-12-08,1149041.8566701561,1184572.4459684044,925337.9102437645,1069428.8105313927,21135998976,BTC,INR
2017-12-09,1066453.431262523,1083215.0412216187,882610.843730703,979637.4158514813,13911300096,BTC,INR
2017-12-10,979004.9129712731,1023035.6854708046,853676.4369356483,997528.5807798058,13433299968,BTC,INR
2017-12-11,994650.7787934691,1129173.69240202,993193.6512259766,1091966.3495333493,12153900032,BTC,INR
2017-12-12,1088789.1544558704,1144258.8531405628,1066382.409577027,1120680.9885629267,14603799552,BTC,INR
2017-12-13,1129625.0534057617,1139507.633658141,1035362.6965567023,1059149.3096441627,12976900096,BTC,INR
2017-12-14,1053857.441874817,1098958.7010358274,1041077.1081854552,1065396.4749450684,13777399808,BTC,INR
2017-12-15,1067048.6330464184,1166854.7800935358,1067048.6330464184,1138111.0496260077,14309999616,BTC,INR
2017-12-16,1141543.359814912,1267290.8723704517,1125795.9844410717,1253195.4398580939,12740599808,BTC,INR
2017-12-17,1251807.1249325573,1291220.5056533813,1219560.2813447565,1230274.999421388,13314599936,BTC,INR
2017-12-18,1224191.089817062,1241144.5963668823,1176104.8258361965,1224690.7787017524,14839499776,BTC,INR
2017-12-19,1227396.8938666582,1231216.8000403643,1109082.4975696206,1141265.9343498945,16894499840,BTC,INR
2017-12-20,1137504.6366315782,1148674.4379610121,1029738.1076928601,1064765.7024914771,22149699584,BTC,INR
2017-12-21,1064531.143525757,1123717.883207962,981395.8203342743,1010832.5258976594,16516599808,BTC,INR
2017-12-22,1017626.1622772217,1020532.227523014,757426.7441329956,885369.3139156476,22197999616,BTC,INR
2017-12-23,892852.072494112,998756.1161151752,885177.2848247662,940891.3500629291,13086000128,BTC,INR
2017-12-24,935066.4676395282,936205.8277435303,815976.4264446124,891386.2254299298,11572299776,BTC,INR
2017-12-25,895846.75441131,934065.7851409912,860834.4893203676,897811.7437805235,10664699904,BTC,INR
2017-12-26,898489.7318806648,1053689.5604410172,897996.9010539055,1030556.2039530277,13454300160,BTC,INR
2017-12-27,1034919.7822875977,1084055.0466296673,967741.3841863871,1014110.6178588867,12487600128,BTC,INR
2017-12-28,1017126.7125657052,1018684.7571036369,893589.9472042546,936495.7162971497,12336499712,BTC,INR
2017-12-29,941442.2750641853,978803.2439117432,916534.9833526611,938905.4450285882,13025500160,BTC,INR
2017-12-30,940551.8508497179,940551.8508497179,791172.0374559462,829743.8030608147,14452599808,BTC,INR
2017-12-31,826252.4242537469,921044.9729276597,817149.1770204604,906887.2717100084,12136299520,BTC,INR
2018-01-01,900934.1677141152,900934.1677141152,839806.6005277596,871886.603150364,10291200000,BTC,INR
2018-01-02,870196.0430145264,986409.5020933449,840727.5076628029,956870.7373304665,16846600192,BTC,INR
2018-01-03,950516.5706815794,988249.8613481447,942031.9564094543,964655.4460830688,16871900160,BTC,INR
2018-01-04,968454.088947136,998197.6476515122,920984.8913133927,989287.2638605423,21783199744,BTC,INR
2018-01-05,980783.960558027,1121971.3638836145,963395.3180064261,1104500.4151153564,23840899072,BTC,INR
2018-01-06,1106566.2392690778,1122427.699253261,1062365.9443929791,1110678.950958252,18314600448,BTC,INR
2018-01-07,1110698.0113452673,1114012.1670797467,1019471.1003743112,1044178.8696554303,15866000384,BTC,INR
2018-01-08,1042366.7335179448,1046270.2581189573,898881.7766844481,959736.3425280154,18413899776,BTC,INR
2018-01-09,959629.019716043,983347.3647975922,915231.643157959,926107.3406863585,16659999744,BTC,INR
2018-01-10,928355.2560691833,952842.4152161852,871254.595278047,952842.4152161852,18500800512,BTC,INR
2018-01-11,954372.419329498,957598.6503383182,835632.1869084314,854753.7730456851,16534099968,BTC,INR
2018-01-12,856638.0919651911,906047.6416172907,837803.8350215033,890174.1373267248,12065699840,BTC,INR
2018-01-13,888378.6338486597,933401.1509342194,888378.6338486597,914344.1038200818,12763599872,BTC,INR
2018-01-14,915019.0032088794,923996.7693183459,844801.4236907959,876892.1621246338,11084099584,BTC,INR
2018-01-15,875441.9570749998,918567.6908569336,867455.2661916018,878780.3533762693,12750799872,BTC,INR
2018-01-16,878885.6266080067,879330.2749959156,647592.2890833691,729890.3287525177,18853799936,BTC,INR
2018-01-17,731525.2273604721,747325.445236206,601692.9773661867,716006.6094062179,18830600192,BTC,INR
2018-01-18,714763.4060781859,772748.4192713164,698405.070848465,732385.5261862949,15020399616,BTC,INR
2018-01-19,729993.8761458546,765951.3346572071,713535.1832838356,741336.7992372215,10740400128,BTC,INR
2018-01-20,744453.5256180614,836857.1560821533,744453.5256180614,823840.9517807811,11801700352,BTC,INR
2018-01-21,823202.2757859081,823630.2011766136,720950.2490067333,740870.515864402,9935179776,BTC,INR
2018-01-22,742565.1765815467,763840.4653518945,653653.4820121899,697774.2419403344,10537400320,BTC,INR
2018-01-23,699135.757188797,726802.2036540136,647086.2639814802,694274.5065129176,9660609536,BTC,INR
2018-01-24,695097.2236078307,733220.0224435851,678292.5545264222,724167.4514825866,9940989952,BTC,INR
2018-01-25,726167.7120807208,749310.0676562823,703006.295552738,715849.031339176,8873169920,BTC,INR
2018-01-26,715578.8253479004,741052.5793527327,665629.4274412431,710200.5658328459,9746199552,BTC,INR
2018-01-27,710423.0716864988,738395.2361457273,698617.5344060622,727320.7895272933,7583269888,BTC,INR
2018-01-28,729520.3939901628,765439.1960798539,729520.3939901628,749291.6284147538,8350360064,BTC,INR
2018-01-29,747297.1314125061,754931.8635438234,710661.7530043945,718112.1693846434,7107359744,BTC,INR
2018-01-30,719897.1511342116,719922.6437647752,638998.837303441,643462.0373208113,8637859840,BTC,INR
2018-01-31,644598.9285294302,662033.5821730122,623505.1031483933,651798.5130182728,8041160192,BTC,INR
2018-02-01,651757.7014379576,655036.4489851072,561033.831676282,583842.4399827942,9959400448,BTC,INR
2018-02-02,584877.3665431514,584877.3665431514,498780.45084764063,564947.2177753448,12726899712,BTC,INR
2018-02-03,566314.370989807,603332.2168598175,527898.0091619417,586964.8632462919,7263790080,BTC,INR
2018-02-04,587015.4059941098,597198.3015031889,513797.3009899594,529521.6871261448,7073549824,BTC,INR
2018-02-05,530410.4065312073,536458.0887265503,433322.78931131586,446058.8524050079,9285289984,BTC,INR
2018-02-06,453531.1664428711,504915.4063847065,388991.9958100319,498696.16259765625,13999800320,BTC,INR
2018-02-07,496196.2616451308,544412.8763978072,463009.82338647917,487610.75801515207,9169280000,BTC,INR
2018-02-08,490350.57991375774,549472.9777869582,490350.57991375774,530650.8427441716,9346750464,BTC,INR
2018-02-09,533041.4818195999,563015.3754983842,508094.63924419135,563015.3754983842,6784820224,BTC,INR
2018-02-10,561926.3059041649,587861.655655466,534564.2032440379,555599.5579136163,7780960256,BTC,INR
2018-02-11,555227.7035144344,555227.7035144344,511084.04277296737,523899.3322318606,6122189824,BTC,INR
2018-02-12,522771.8456584811,576997.6332256794,522771.8456584811,573186.7174329758,6256439808,BTC,INR
2018-02-13,573840.7935357615,575881.7946820781,543543.364456147,552729.4390359744,5696719872,BTC,INR
2018-02-14,552545.707938835,611567.1415788308,552545.707938835,610030.9116683081,7909819904,BTC,INR
2018-02-15,607491.604629457,655285.1033306494,601553.8925857395,650905.8171729296,9062540288,BTC,INR
2018-02-16,647579.0041443408,659616.0122038722,627716.6087458134,653853.1029694676,7296159744,BTC,INR
2018-02-17,652166.3582611084,711712.6767425537,648454.3219483495,710000.4131104052,8660880384,BTC,INR
2018-02-18,710684.0582154393,725148.9204619825,659737.4298706055,674163.9825347364,8744009728,BTC,INR
2018-02-19,679376.333867982,725807.2004613653,676839.799698852,722684.7705945745,7652089856,BTC,INR
2018-02-20,724507.2155523077,771383.0096549988,724507.2155523077,735595.6497774348,9926540288,BTC,INR
2018-02-21,737657.7413753048,740660.9781074524,679726.7737763375,693432.7985007316,9405339648,BTC,INR
2018-02-22,691806.6475633532,716382.3320928663,644997.2020452917,649274.4414138794,8040079872,BTC,INR
2018-02-23,645426.6362160444,681164.8124713451,632273.2798426598,669070.8489646018,7739500032,BTC,INR
2018-02-24,668200.5382519215,688302.9967861623,620089.0567233413,637372.6625221968,6917929984,BTC,INR
2018-02-25,636291.1963279545,644527.0212581009,611001.6960947961,627737.7818825841,5706939904,BTC,INR
2018-02-26,625641.1373987198,677763.9556884766,614790.4943566322,670756.6331084967,7287690240,BTC,INR
2018-02-27,673321.0574726611,704713.6155281067,663746.463279292,694808.6665835828,6966179840,BTC,INR
2018-02-28,693706.2038154304,719838.9459343255,674616.1337051988,674927.7524337173,6936189952,BTC,INR
2018-03-01,677517.3778152466,721052.0156475529,675410.1386264339,714443.2166061401,7317279744,BTC,INR
2018-03-02,715177.6521994025,728963.3670730591,706884.0061067194,722279.0023657233,7620590080,BTC,INR
2018-03-03,723288.8273893744,751062.2603152469,716806.4022375494,748553.9852565005,6690570240,BTC,INR
2018-03-04,749055.6529928595,750045.8821176142,725516.9065431207,750045.8821176142,6084149760,BTC,INR
2018-03-05,751759.1120144576,762951.6172908098,745990.0891606063,754425.2098046914,6468539904,BTC,INR
2018-03-06,747549.0279259533,747549.0279259533,695169.0589554235,700733.4137854725,6832169984,BTC,INR
2018-03-07,701065.0897534788,709215.2483291626,628921.6684886962,646665.8514956236,8797910016,BTC,INR
2018-03-08,645760.8833925799,658476.9598619789,605815.7888508514,609653.4314402193,7186089984,BTC,INR
2018-03-09,612805.9724952802,616168.489200756,554116.5516335294,607784.8583041057,8704190464,BTC,INR
2018-03-10,608633.6396717727,620397.4583006501,574648.6320326999,577091.4925689697,5386319872,BTC,INR
2018-03-11,576231.0152699277,632150.7887301967,560240.8972646222,623476.8571890369,6296370176,BTC,INR
2018-03-12,623853.3395424485,645588.6654853821,581853.5335312486,598009.6817195192,6457399808,BTC,INR
2018-03-13,595747.701530464,615058.5873145834,581794.1855297908,597164.1350497454,5991139840,BTC,INR
2018-03-14,597368.2964481264,606521.9738193601,523071.3662889898,536116.0592694953,6438230016,BTC,INR
2018-03-15,537546.3296345025,546467.2147636861,504628.0406313166,538201.2193009928,6834429952,BTC,INR
2018-03-16,541108.9823262393,558158.3729460686,520460.4035955854,542112.7690560371,5289379840,BTC,INR
2018-03-17,541043.9679295719,542644.6299943998,507945.76714331284,514711.16906996816,4426149888,BTC,INR
2018-03-18,512997.3984625004,536076.8426279277,480975.87163980305,534657.5732694268,6639190016,BTC,INR
2018-03-19,542910.1957961917,564495.5103561282,532387.8696225584,561553.2887369394,6729110016,BTC,INR
2018-03-20,562089.5226311386,590217.8730457425,547105.5284205526,581248.2367655188,6361789952,BTC,INR
2018-03-21,583013.2918743789,598661.869134061,577067.3332253247,582478.3734619841,6043129856,BTC,INR
2018-03-22,581650.0331788212,592143.1315936595,557280.3617367446,567923.098317787,5530390016,BTC,INR
2018-03-23,569254.081993103,578596.0793540776,544778.0374534428,578596.0793540776,5954120192,BTC,INR
2018-03-24,580051.1073264778,586191.101382494,564657.0564613044,564814.7385795414,5664600064,BTC,INR
2018-03-25,561210.7031426132,565719.7881225944,550543.3614884019,553585.0737296641,4569880064,BTC,INR
2018-03-26,552528.0040854067,554583.1510729492,515011.7780435607,533734.161385864,5921039872,BTC,INR
2018-03-27,530498.9974975586,532619.7172775939,504445.01332114264,506758.5229366943,5378250240,BTC,INR
2018-03-28,508575.0077699274,527139.0183547772,506779.9880949408,516209.95702901855,4935289856,BTC,INR
2018-03-29,519830.01929841936,520824.2126389146,461346.23737326264,466839.63831344247,6361229824,BTC,INR
2018-03-30,466359.3974469602,473201.2010782957,434655.97117196023,448090.50845883787,6289509888,BTC,INR
2018-03-31,448217.96471621096,468726.4830519408,446334.69849179685,453488.63341610134,4553269760,BTC,INR
2018-04-01,455408.98706169426,459173.5825818479,424442.3557533324,445080.2672751099,4532100096,BTC,INR
2018-04-02,445638.0188155323,464558.3508463353,443796.8492837548,461194.3229957521,4333440000,BTC,INR
2018-04-03,462641.19679793715,490565.42318668216,460702.00955048203,485690.9919432923,5499700224,BTC,INR
2018-04-04,483958.2920893431,484832.5446754396,441605.8154884279,444848.46669209003,4936000000,BTC,INR
2018-04-05,445128.0192132108,450663.6385194026,431878.7815561518,442711.52532203123,5639320064,BTC,INR
2018-04-06,442093.41155112535,444787.12753124535,426464.386177063,430441.6821764447,3766810112,BTC,INR
2018-04-07,430064.8330400437,457308.6281331703,430064.8330400437,448263.6787877381,3976610048,BTC,INR
2018-04-08,448840.30642253533,461266.4783497341,448840.30642253533,455556.06903904304,3652499968,BTC,INR
2018-04-09,457208.07623871043,465891.6522128396,432393.1642779261,439450.8634402044,4894060032,BTC,INR
2018-04-10,440820.2076632567,445813.26571157575,434898.2225785367,443370.8847683221,4272750080,BTC,INR
2018-04-11,444314.3608331792,452420.259251412,442634.06996032596,452420.259251412,4641889792,BTC,INR
2018-04-12,453421.2315414548,514950.82171198726,443716.38823854923,514300.22676086426,8906250240,BTC,INR
2018-04-13,515749.1974157989,534213.7432945892,506469.6250897385,515414.3407066986,7764460032,BTC,INR
2018-04-14,514024.618430838,531390.5691212341,512153.1691131592,521307.4490612,5191430144,BTC,INR
2018-04-15,522161.89781977236,544296.225896582,522161.89781977236,543688.5371458009,5244480000,BTC,INR
2018-04-16,543572.9192174673,545762.1926400363,516722.7406710759,525389.840236336,5631309824,BTC,INR
2018-04-17,528123.0609537661,542144.5468219146,515695.4238492511,517028.1943772733,6900879872,BTC,INR
2018-04-18,521750.47603891045,538390.5271905512,517913.7154236138,536132.6282819211,6529909760,BTC,INR
2018-04-19,538593.431419339,547796.5729915872,537240.8710044734,547507.392454885,7063209984,BTC,INR
2018-04-20,547885.4019286856,587114.6569508612,545086.1116483137,584840.2820219845,8438110208,BTC,INR
2018-04-21,585035.9792458937,594872.5571936965,572035.1883157939,588129.4932970852,7548550144,BTC,INR
2018-04-22,590078.5240124092,595141.6005233005,580462.1780773923,581972.8754198626,6629899776,BTC,INR
2018-04-23,582161.3269656897,593028.2203167677,581791.9430953264,591196.5572816133,6925190144,BTC,INR
