Date,Close,High,Low,Open,Volume,Open_INR,High_INR,Low_INR,Close_INR
,,,,,DOGE-USD,,,,
2023-08-29 14:00:00+00:00,0.0649483725428581,0.0655082911252975,0.0627760216593742,0.0627795979380607,72221664,5.50156470918949,5.740688288093562,5.501251309147786,5.691620941147389
2023-08-29 15:00:00+00:00,0.0670157819986343,0.068064659833908,0.0649121329188346,0.0649468079209327,129005808,5.691483828629139,5.964710555404729,5.688445154058108,5.872794240673212
2023-08-29 16:00:00+00:00,0.0670145377516746,0.0676753371953964,0.0669523775577545,0.0669979155063629,36405664,5.871228546298197,5.930593043364635,5.867237919100488,5.872685203575368
2023-08-29 17:00:00+00:00,0.0667657181620597,0.067090630531311,0.0666382163763046,0.0670226216316223,16957408,5.873393618252975,5.879353442379394,5.83970703127022,5.850880395673748
2023-08-29 18:00:00+00:00,0.0670300498604774,0.0672178566455841,0.0667771995067596,0.0667771995067596,8786112,5.851886540390975,5.890502648863048,5.851886540390975,5.874044576256264
2023-08-29 19:00:00+00:00,0.0669500008225441,0.0670045241713523,0.0667492821812629,0.0670045241713523,2805408,5.8718076834585915,5.8718076834585915,5.849440061315414,5.867029638656106
2023-08-29 20:00:00+00:00,0.066667690873146,0.0671999007463455,0.066667690873146,0.066956453025341,8376128,5.8675950645646795,5.8889291194869875,5.842289969947269,5.842289969947269
2023-08-29 21:00:00+00:00,0.0667368620634079,0.0668366029858589,0.0666520968079567,0.066664844751358,4145632,5.842040555747414,5.8570922456670464,5.84092341518209,5.848351649087249
2023-08-29 22:00:00+00:00,0.0668095201253891,0.0669154524803161,0.0666594877839088,0.0667379349470138,5117440,5.848445669099756,5.864002063669882,5.8415711086016096,5.854718893267886
2023-08-29 23:00:00+00:00,0.0663896277546882,0.0668387115001678,0.0662754476070404,0.0668097808957099,8877984,5.854741745354252,5.857277021108299,5.807916514539784,5.817922463787959
2023-08-30 00:00:00+00:00,0.0661567971110344,0.0664375275373458,0.0661256313323974,0.0663942173123359,6919840,5.818324660508147,5.822120065596543,5.794787664459359,5.797518815239471
2023-08-30 01:00:00+00:00,0.0658258572220802,0.066156268119812,0.0656226277351379,0.066156268119812,8568224,5.797472458149968,5.797472458149968,5.750707948593568,5.768517558880203
2023-08-30 02:00:00+00:00,0.0657614096999168,0.0658529177308082,0.0656421333551406,0.0658289268612861,2440992,5.7687865605826625,5.770888952529101,5.7524172846543635,5.762869828961978
2023-08-30 03:00:00+00:00,0.0655933991074562,0.0657578408718109,0.0654023066163063,0.0657578408718109,7117824,5.76255708183703,5.76255708183703,5.731400547274291,5.748146556169387
2023-08-30 04:00:00+00:00,0.0656417831778526,0.0656417831778526,0.0655287653207779,0.0655961334705352,1096352,5.7483861766179345,5.752386597566951,5.742482503332326,5.752386597566951
2023-08-30 05:00:00+00:00,0.0657219961285591,0.065727412700653,0.0656466335058212,0.0656466335058212,3467200,5.752811646373513,5.759890569815519,5.752811646373513,5.759415899335692
2023-08-30 06:00:00+00:00,0.0654733702540397,0.0657384917140007,0.0654665380716323,0.0657230541110038,0,5.759508613514691,5.7608614570280565,5.737029342606654,5.737628067269662
2023-08-30 07:00:00+00:00,0.0655900910496711,0.0656304433941841,0.0654521062970161,0.0654716864228248,3306016,5.737480508083361,5.751392858268047,5.7357646428550275,5.747856661130805
2023-08-30 08:00:00+00:00,0.0656243115663528,0.0656966045498848,0.0655138343572616,0.0655927509069442,4862176,5.748089752411823,5.757190759039588,5.741174058158204,5.750855507779871
2023-08-30 09:00:00+00:00,0.0654118880629539,0.0656463876366615,0.0653361901640892,0.0656211525201797,6401056,5.750578671076365,5.752790100120646,5.725606564003272,5.732240198219354
2023-08-30 10:00:00+00:00,0.0654917731881141,0.065492145717144,0.0653817430138588,0.0654030442237854,0,5.731465186032892,5.739273417488618,5.7295984970344875,5.739240771650935
2023-08-30 11:00:00+00:00,0.065316267311573,0.065487764775753,0.0652684867382049,0.065487764775753,1445696,5.7388895024375275,5.7388895024375275,5.719673509463742,5.723860664604271
2023-08-30 12:00:00+00:00,0.0653389394283294,0.0653943344950676,0.0651440471410751,0.065314307808876,8209600,5.723688947498086,5.73070192634799,5.708768493845921,5.725847490285326
2023-08-30 13:00:00+00:00,0.0654439330101013,0.0656258389353752,0.0653334036469459,0.0653334036469459,12770496,5.725362373137439,5.750989355714352,5.725362373137439,5.735048393176384
2023-08-30 14:00:00+00:00,0.0649063885211944,0.0655170381069183,0.0648570209741592,0.0654453188180923,0,5.735169835692542,5.741454812362232,5.683615528832089,5.687941755241122
2023-08-30 15:00:00+00:00,0.0650064721703529,0.0650979727506637,0.0646754205226898,0.0649094954133033,0,5.688214021527352,5.704730856641954,5.667701335881019,5.696712385991585
2023-08-30 16:00:00+00:00,0.0652723386883735,0.0652723386883735,0.0649425461888313,0.0650062561035156,0,5.696693451405733,5.720011067425326,5.691110360246111,5.720011067425326
2023-08-30 17:00:00+00:00,0.0653879940509796,0.0655294135212898,0.0652226880192756,0.0652747452259063,0,5.720221959536723,5.742539307089882,5.715660030179657,5.730146294190717
2023-08-30 18:00:00+00:00,0.0654022023081779,0.0654311552643776,0.0652404576539993,0.065389297902584,0,5.730260554622583,5.733928640944043,5.717217236636881,5.731391406439737
2023-08-30 19:00:00+00:00,0.0654003322124481,0.0654513463377952,0.0653333589434623,0.0654036328196525,0,5.731516766456418,5.735698045346164,5.725358455636916,5.7312275243345985
2023-08-30 20:00:00+00:00,0.0655925720930099,0.0655939355492591,0.0653387978672981,0.0653949379920959,0,5.730754812605024,5.748193566175637,5.725835084867012,5.748074082409739
2023-08-30 21:00:00+00:00,0.0656130760908126,0.0656642168760299,0.0655490830540657,0.065602421760559,0,5.748937238357932,5.754352529911892,5.744263007319262,5.749870909315511
2023-08-30 22:00:00+00:00,0.0656460225582122,0.0656775087118148,0.065572552382946,0.0656164214015007,0,5.750164068937863,5.755517333400228,5.746319695092949,5.752758107199718
2023-08-30 23:00:00+00:00,0.0658392161130905,0.0658633410930633,0.0656322613358497,0.0656447187066078,0,5.752643846767852,5.77180238306732,5.75155216995591,5.769688238619323
2023-08-31 00:00:00+00:00,0.0655584409832954,0.0658598318696022,0.0655431672930717,0.0658405199646949,0,5.769802499051188,5.771494859276402,5.743744591416938,5.745083070761719
2023-08-31 01:00:00+00:00,0.0653691440820694,0.0655595958232879,0.0653691440820694,0.0655595958232879,0,5.745184272858517,5.745184272858517,5.728494414804231,5.728494414804231
2023-08-31 02:00:00+00:00,0.065429076552391,0.065434992313385,0.0653594955801963,0.0653651133179664,0,5.728141186840555,5.734264893072122,5.727648887608375,5.733746477169798
2023-08-31 03:00:00+00:00,0.0654739141464233,0.0655114278197288,0.0654256343841552,0.0654283240437507,0,5.733680532577687,5.740963166046806,5.733444829629655,5.737675730192674
2023-08-31 04:00:00+00:00,0.065677635371685,0.0656965598464012,0.0654719695448875,0.0654719695448875,2947312,5.737505318919997,5.757186841539066,5.737505318919997,5.7555284329850425
2023-08-31 05:00:00+00:00,0.0658037588000297,0.0658037588000297,0.0656142011284828,0.0656796023249626,170624,5.755700803007982,5.766581007789166,5.749969499745304,5.766581007789166
2023-08-31 06:00:00+00:00,0.066077709197998,0.066077709197998,0.0657367333769798,0.0658060014247894,3490768,5.766777535731987,5.7905881039005145,5.760707368674216,5.7905881039005145
2023-08-31 07:00:00+00:00,0.0664976835250854,0.0665523707866668,0.0660543367266655,0.0660716220736503,11974384,5.790054670912862,5.832184124435792,5.788539904044626,5.8273917154647235
2023-08-31 08:00:00+00:00,0.0665294826030731,0.0666385889053344,0.0664993375539779,0.0665001422166824,5376208,5.827607177993397,5.839739677107894,5.82753666298401,5.830178364168886
2023-08-31 09:00:00+00:00,0.0662430301308631,0.0665608271956443,0.0661910623311996,0.0665357187390327,0,5.8307248554916065,5.832925184951073,5.800521579389052,5.805075673745073
2023-08-31 10:00:00+00:00,0.066370777785778,0.0664173066616058,0.0662430301308631,0.0662430301308631,0,5.805075673745073,5.820348049527407,5.805075673745073,5.816270584401476
2023-08-31 11:00:00+00:00,0.0667689144611358,0.0669197589159011,0.0663734078407287,0.0663734078407287,13180192,5.816501064015479,5.864379449553432,5.816501064015479,5.851160496961023
2023-08-31 12:00:00+00:00,0.0666353777050972,0.0667640343308448,0.0664476081728935,0.0667640343308448,0,5.850732836487445,5.850732836487445,5.823003461964103,5.839458269987119
2023-08-31 13:00:00+00:00,0.0662370175123214,0.0666354596614837,0.0661726593971252,0.0666354596614837,0,5.839465452071402,5.839465452071402,5.798908875007779,5.804548769924957
2023-08-31 14:00:00+00:00,0.0661420077085495,0.0662389025092125,0.0659012869000434,0.0662389025092125,0,5.804713957863612,5.804713957863612,5.775127688093157,5.79622277548367
2023-08-31 15:00:00+00:00,0.0653580874204635,0.0661419928073883,0.0652015507221221,0.0661419034004211,9961744,5.796213634649117,5.796221469650163,5.7138077053498275,5.727525486341956
2023-08-31 16:00:00+00:00,0.0644268691539764,0.0653998404741287,0.0644268691539764,0.0653569251298904,13934720,5.727423631328403,5.731184431828862,5.645920032982527,5.645920032982527
2023-08-31 17:00:00+00:00,0.0640257894992828,0.0643526166677475,0.0636575743556022,0.0643526166677475,18440192,5.639413064616633,5.639413064616633,5.578504419428037,5.610772218305325
2023-08-31 18:00:00+00:00,0.0641545429825782,0.0642883777618408,0.0640374198555946,0.0640374198555946,3244896,5.611791421357619,5.633783616367508,5.611791421357619,5.6220552727234505
2023-08-31 19:00:00+00:00,0.0639160647988319,0.0641480162739753,0.0637690424919128,0.0641480162739753,6359264,5.62148331764734,5.62148331764734,5.5882727069779286,5.601156713275767
2023-08-31 20:00:00+00:00,0.0636354014277458,0.063911385834217,0.0636354014277458,0.063911385834217,1214656,5.600746681554534,5.600746681554534,5.576561339169472,5.576561339169472
2023-08-31 21:00:00+00:00,0.0633580386638641,0.063623622059822,0.0632399097084999,0.063623622059822,11840512,5.5755290777821,5.5755290777821,5.541903212057433,5.552255207184995
2023-08-31 22:00:00+00:00,0.0636081472039222,0.0636081472039222,0.0630850195884704,0.0633287131786346,8140704,5.549685326843015,5.574172969684974,5.528329725667841,5.574172969684974
2023-08-31 23:00:00+00:00,0.0637894496321678,0.0638972297310829,0.0636265128850936,0.0636265128850936,1110976,5.575782409482478,5.5995061397227905,5.575782409482478,5.59006104596591
2023-09-01 00:00:00+00:00,0.0639997273683548,0.0640614256262779,0.0637808367609977,0.0637865513563156,0,5.589807061348778,5.613895119137564,5.589306274198798,5.608488315501404
2023-09-01 01:00:00+00:00,0.0637509524822235,0.0640035644173622,0.0637509524822235,0.0640035644173622,0,5.608824567629482,5.608824567629482,5.586687425100307,5.586687425100307
2023-09-01 02:00:00+00:00,0.0639253854751586,0.0639773681759834,0.0637294128537178,0.063748575747013,4563488,5.586479144655916,5.606528912323992,5.58479984276579,5.601973512134455
2023-09-01 03:00:00+00:00,0.0639916285872459,0.0640057027339935,0.0638029426336288,0.0639250800013542,0,5.601946742547567,5.60901195473775,5.591243478206589,5.60777859499029
2023-09-01 04:00:00+00:00,0.0638328120112419,0.0639905631542205,0.0638328120112419,0.0639896839857101,0,5.607608183717613,5.607685227894528,5.593861021471581,5.593861021471581
2023-09-01 05:00:00+00:00,0.0637511610984802,0.0638656765222549,0.0637143850326538,0.0638318806886673,0,5.593779406877388,5.596741037271496,5.583482909673875,5.586705706769405
2023-09-01 06:00:00+00:00,0.0634872913360595,0.0637719556689262,0.0634806454181671,0.0637489855289459,1506368,5.586515055077368,5.588527997428567,5.562999605281447,5.56358200702561
2023-09-01 07:00:00+00:00,0.0635641142725944,0.0636120215058326,0.0634798556566238,0.0634916797280311,0,5.5639665749934535,5.574512486396821,5.562930396105568,5.570314231671484
2023-09-01 08:00:00+00:00,0.0635566785931587,0.0636517032980918,0.0634976550936698,0.063564732670784,0,5.570368423762034,5.577989921026237,5.564490214229798,5.5696626207514415
2023-09-01 09:00:00+00:00,0.0637347772717475,0.0637934580445289,0.0635491982102394,0.0635667070746421,177088,5.570541446701718,5.590412315179317,5.569007092330877,5.58526994282834
2023-09-01 10:00:00+00:00,0.0637486428022384,0.0638494417071342,0.0637306049466133,0.0637306049466133,0,5.584904309446357,5.595318331665506,5.584904309446357,5.586485020906701
2023-09-01 11:00:00+00:00,0.0639485642313957,0.0639596879482269,0.0637072026729583,0.0637467950582504,0,5.586323097551824,5.604979540867814,5.582853497923446,5.604004736154761
2023-09-01 12:00:00+00:00,0.0639561861753463,0.0641296282410621,0.0639038309454917,0.0639488101005554,0,5.60402628240763,5.619871919099574,5.6000846239664295,5.604672669993641
2023-09-01 13:00:00+00:00,0.0636820495128631,0.0640006586909294,0.0635815784335136,0.0639693066477775,0,5.6058224563966474,5.608569930095597,5.571844668541811,5.580649250963456
2023-09-01 14:00:00+00:00,0.0632926523685455,0.0638290420174598,0.0632905066013336,0.0637027397751808,0,5.582462400788073,5.593530645594279,5.546337169730804,5.546525209755825
2023-09-01 15:00:00+00:00,0.0634577274322509,0.0636639967560768,0.0632302314043045,0.0632976815104484,0,5.546965928564471,5.579067233669604,5.5410550731945705,5.560991233347515
2023-09-01 16:00:00+00:00,0.0632962062954902,0.0635604038834571,0.0632875487208366,0.0634559243917465,0,5.56083322749316,5.569989079128213,5.546077961779641,5.546836651047266
2023-09-01 17:00:00+00:00,0.0627688840031623,0.0632946714758873,0.062594786286354,0.0632946714758873,0,5.54670215019604,5.54670215019604,5.485369109117635,5.50062581489788
2023-09-01 18:00:00+00:00,0.0632149651646614,0.063373789191246,0.0627356618642807,0.0627703294157981,84688,5.500752480748069,5.553635473202005,5.4977144590938,5.539717246766542
2023-09-01 19:00:00+00:00,0.0632273256778717,0.0632488653063774,0.0630428194999694,0.0632092878222465,0,5.539219724200332,5.542688017995203,5.5246316051757205,5.540800435660685
2023-09-01 20:00:00+00:00,0.063795581459999,0.063822790980339,0.0632246807217598,0.0632246807217598,201744,5.540568650213174,5.592982848438051,5.540568650213174,5.590598396454077
2023-09-01 21:00:00+00:00,0.0635429769754409,0.0637952536344528,0.0634463429450988,0.0637952536344528,0,5.590569668116927,5.590569668116927,5.559993576548088,5.568461906841655
2023-09-01 22:00:00+00:00,0.063612014055252,0.0636153221130371,0.0634462460875511,0.0635463520884513,0,5.568757678131014,5.57480172851865,5.559985088630298,5.574511833480067
2023-09-01 23:00:00+00:00,0.0638538151979446,0.0638947188854217,0.0635870322585105,0.0636120066046714,0,5.574511180563313,5.59928610677684,5.572322603605407,5.595701593799841
2023-09-02 00:00:00+00:00,0.0637674033641815,0.063905581831932,0.0637169852852821,0.0638547912240028,1513568,5.595787125894557,5.600238059403517,5.583710777620862,5.58812906529215
2023-09-02 01:00:00+00:00,0.0637446194887161,0.0638781934976577,0.0637445449829101,0.063769482076168,0,5.588311229066387,5.59783793741746,5.586125916692249,5.5861324458597865
2023-09-02 02:00:00+00:00,0.063641108572483,0.0637589544057846,0.063641108572483,0.0637436062097549,0,5.586043649181303,5.587388657693623,5.577061473402687,5.577061473402687
2023-09-02 03:00:00+00:00,0.0637234449386596,0.0637275353074073,0.0636214837431907,0.0636302828788757,0,5.57611278535978,5.584635307743888,5.575341690673832,5.584276856446189
2023-09-02 04:00:00+00:00,0.0638056099414825,0.0638091713190078,0.063670314848423,0.0637252479791641,0,5.584434862300552,5.591789316612556,5.579620907076617,5.591477222404361
2023-09-02 05:00:00+00:00,0.0637170597910881,0.0638644844293594,0.0636975318193435,0.0638072863221168,0,5.591624128673909,5.596636570590928,5.582006011977335,5.583717306788401
2023-09-02 06:00:00+00:00,0.0635220929980278,0.063792735338211,0.0635220929980278,0.0637125223875045,0,5.583319680485481,5.5903489822542225,5.5666317811814565,5.5666317811814565
2023-09-02 07:00:00+00:00,0.0635172128677368,0.0635858252644538,0.063469111919403,0.0635234043002128,1202224,5.566746694530077,5.572216831091332,5.561988890146943,5.566204120707879
2023-09-02 08:00:00+00:00,0.0632512718439102,0.063530720770359,0.0632433742284774,0.0635159611701965,969472,5.566094430693281,5.567387858782066,5.542206818347829,5.5428989101066
2023-09-02 09:00:00+00:00,0.0634144470095634,0.0634262263774871,0.0631982013583183,0.0632465258240699,0,5.542483002134581,5.558230701313498,5.5382481840710485,5.557198439926136
2023-09-02 10:00:00+00:00,0.0634504035115242,0.0635043829679489,0.0633965134620666,0.0634139329195022,0,5.55715338867014,5.565079798058263,5.555626869300336,5.560349416178781
2023-09-02 11:00:00+00:00,0.0634385719895362,0.0635178312659263,0.0634247437119484,0.0634519755840301,0,5.560487181613776,5.56625831279842,5.558100770879548,5.559312584374133
2023-09-02 12:00:00+00:00,0.0633960589766502,0.0634635165333747,0.0633960589766502,0.0634448006749153,0,5.559858422780109,5.561498549665025,5.55558704137837,5.55558704137837
2023-09-02 13:00:00+00:00,0.0634484514594078,0.0634697452187538,0.0631940588355064,0.0633923113346099,0,5.55525862425133,5.562044388071,5.537885162356073,5.56017835198935
2023-09-02 14:00:00+00:00,0.0639994964003562,0.0646582469344139,0.0633680671453476,0.0634440779685974,21419904,5.559795089855014,5.666196362764082,5.553134033135279,5.608468075082035
2023-09-02 15:00:00+00:00,0.063868761062622,0.0639947056770324,0.0638614222407341,0.0639947056770324,0,5.608048249609504,5.608048249609504,5.596368221805221,5.597011344807464
2023-09-02 16:00:00+00:00,0.0637042000889778,0.06391242146492,0.0636857151985168,0.06386598944664,0,5.596768459775148,5.60083743698328,5.580970486006205,5.58259037247177
2023-09-02 17:00:00+00:00,0.063292883336544,0.0637311264872551,0.0632779747247695,0.0637062340974807,0,5.582768618745484,5.584950013619107,5.545238963751322,5.546545450175184
2023-09-02 18:00:00+00:00,0.06319460272789,0.0632904097437858,0.0629607662558555,0.0632904097437858,1526976,5.546328681813004,5.546328681813004,5.517441032968857,5.537932825279085
2023-09-02 19:00:00+00:00,0.0633420571684837,0.0633809342980384,0.0631808415055275,0.0631981715559959,0,5.538245572404033,5.554261620368656,5.536726888035275,5.550854700748627
2023-09-02 20:00:00+00:00,0.0633961930871009,0.0633961930871009,0.0632461905479431,0.0633358135819435,0,5.550307556509153,5.5555987938799305,5.542453620880678,5.5555987938799305
2023-09-02 21:00:00+00:00,0.0633675009012222,0.0634563937783241,0.0633675009012222,0.0633973851799964,0,5.555703260560497,5.560874361248634,5.553084411462007,5.553084411462007
2023-09-02 22:00:00+00:00,0.0635041519999504,0.0635041519999504,0.063348963856697,0.0633677914738655,0,5.553109875215397,5.565059557638903,5.551459954579165,5.565059557638903
2023-09-02 23:00:00+00:00,0.0634913742542266,0.0635779201984405,0.0634702667593956,0.0635043904185295,0,5.5650804509750165,5.571524086415816,5.56209009224375,5.563939805406555
2023-09-03 00:00:00+00:00,0.0635090768337249,0.0635382384061813,0.0634149610996246,0.0634988397359848,0,5.564594027993621,5.5680466517864,5.557243491182132,5.565491135612995
2023-09-03 01:00:00+00:00,0.0634847953915596,0.0636092871427536,0.0634834244847297,0.063516154885292,2262096,5.566111406528871,5.574272865948274,5.563243143230516,5.563363279913176
2023-09-03 02:00:00+00:00,0.0634850040078163,0.0634914115071296,0.0634464472532272,0.0634818598628044,0,5.563106030712276,5.563943069990324,5.560002717382642,5.563381561582275
2023-09-03 03:00:00+00:00,0.0635954737663269,0.0636003613471984,0.0634820014238357,0.0634827390313148,3165632,5.563183074889191,5.573490671677511,5.56311843613059,5.5730623582871885
2023-09-03 04:00:00+00:00,0.0635614916682243,0.0636170879006385,0.0635514631867408,0.0635974258184433,0,5.573233422476619,5.574956469789235,5.569205579023952,5.570084404974235
2023-09-03 05:00:00+00:00,0.0636536255478859,0.0636722892522811,0.0635420009493827,0.0635629370808601,0,5.570211070824424,5.579793930016301,5.56837637474694,5.578158373548661
2023-09-03 06:00:00+00:00,0.0637306123971939,0.0637306123971939,0.0636227279901504,0.0636532828211784,0,5.578128339377994,5.584904962363111,5.575450727771677,5.584904962363111
2023-09-03 07:00:00+00:00,0.0636782646179199,0.0637290626764297,0.06360624730587,0.063727743923664,0,5.584653589412985,5.584769155678369,5.57400647591282,5.580317569252654
2023-09-03 08:00:00+00:00,0.0634206309914588,0.063676543533802,0.0634201020002365,0.063676543533802,0,5.580166745482583,5.580166745482583,5.5576940037420846,5.557740360831579
2023-09-03 09:00:00+00:00,0.063399001955986,0.0634930729866027,0.063399001955986,0.0634225010871887,0,5.557904242936728,5.564088670426365,5.555844943496024,5.555844943496024
2023-09-03 10:00:00+00:00,0.0634205192327499,0.0634350031614303,0.0633446499705314,0.0633980333805084,0,5.555760064318062,5.558999837249185,5.55108191577886,5.557730567080281
2023-09-03 11:00:00+00:00,0.063386783003807,0.0634261220693588,0.0633468702435493,0.0634170696139335,0,5.557428266623384,5.558221560478953,5.551276484971421,5.554774160020195
2023-09-03 12:00:00+00:00,0.063334621489048,0.0635104849934578,0.0633179694414138,0.0633869841694831,2685024,5.55479178877254,5.565614536879423,5.54874382088439,5.550203089828585
2023-09-03 13:00:00+00:00,0.0633296519517898,0.0633404180407524,0.0631705522537231,0.0633169412612915,294640,5.548653718372407,5.550711059062848,5.535825209998617,5.549767594353962
